img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/Complexcon 2025 E-ticket.pdf---image_page1_3.png, qrcode = TA25CCTEST3CLwdmZmcn3BMfZVmJiTwo3kE+mg6hrpS4Krkecc1arFA2NGnGFXlbqBpgGtx1eaT7qgSzHE0u9jpKmUivIXei4b+i6j/b+I/wh9JnvSW7y/+w48K8WSRD4a98gMQ9/5Fo9 , seat_info = A 25
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T1S 站位 1788/uutix_68張/Block B/20250227160520805021.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTww0lloUyiekkr6kv9DOXdxmxIh8AZ3qfsfCD8n9i4IQ/DagdxLjTRx6awkEOgnuQQngpD/2GIjD78zqSbO0+X1vEo4ILcGyZc+ZGHJrqTnWfMwg , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T1S 站位 1788/uutix_68張/Block B/20250227160520805009.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTww0lloUyiekkrys44fICNhjkdD6+QRx3MsPQ15QtA4euQrkeCZBSNwODbJ6bbfO6c+pAzAIhji3nJ/sRd9Lhkz8oqXsOaMg331lrUi2K3gkJ+// , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T1S 站位 1788/uutix_68張/Block B/20250227160520805037.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTww0lloUyiekkr+i44TJC9hlxoigzo4mnn/OZj8rSKpbnkWo3KIHiAgy5dim+D2Hx7ubGjflMcsrNYt5ytEa+nMbRtb2KArm6KwU90BLt7RHkffX , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T1S 站位 1788/uutix_68張/Block B/20250227160520805023.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTww0lloUyiekkr6mv9ObCd9glN9wsDPoPveDGt2UhglrveDLsKcVpHhjlSd41BquzcMmftKlGf4b/wuMTMAD3vPri3LS1xZ2rTx2fc7XG+cU2Ubu , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T1S 站位 1788/uutix_68張/Block B/20250227160520805022.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTww0lloUyiekkr6nsdHACt5mlN1+0NL2JXURoMqE+a0v5U8v1aDWe7K7muiNw+qkeGIlYV+Zz2Tj099WjBjrDhp+PFeb3zq+PoTk4A0i0HYY0JWY , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T1S 站位 1788/uutix_68張/Block B/20250227160520805036.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTww0lloUyiekkr+j4tTPCoVilNBoDzGG7N17yQH2TSOSu3WnRedEEZHVxUtiRt3JYwTZU2uHPD1orE8iNzTMyLtdjQzTVLVjx0Bgi0uRIe3ePBWq , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T1S 站位 1788/uutix_68張/Block C/20250227164433882195.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwwwlzucmCgOnhDyOcqwNAEsp9MlXQjR2U0dlz4oo6QRHJdlWZYBAWtzePSpQQu4spaAmViDVnCcbNrqH0wostA1xSjzqpZEzDDOB3ojg0orKTqs , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T1S 站位 1788/uutix_68張/Block C/20250227164433882181.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwwwlzucmCgOnhH2O53gPQIu9YUO8AjtGAzYJk6yjSEjjeAC+BUE91QpnwjgEgIZPyfpKIY4ueNa0yjAIDy8yLqNWYzDCTUDvdzExn5Hy06CAUrb , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T1S 站位 1788/uutix_68張/Block C/20250227164433882180.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwwwlzucmCgOnhH3bZjlZlMjoYQk62jwx5z7qBlxyYaPiMABmvlDS2CIrwbMFR5aLnyV/3hmg9wPn7y344MybKk1MBNphW0TEsPQr9Ubgd7jhRGJ , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T1S 站位 1788/uutix_68張/Block C/20250227164433882194.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwwwlzucmCgOnhDzOc+1MQMi9dDwcLkJZApolOaLJibnD9lSnHyx5WmgELigbb8wyLyh2t8mggJFz96W/40Ooxet6KCSmoKgw9Y+GQ+7I65KVa71 , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T1S 站位 1788/uutix_68張/Block C/20250227164433882182.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwwwlzucmCgOnhH1b8zpN1Qr9IQK1RWxEudnze6A5qmPJEheQMfpHJ6S62e2QEHibuWVRKCm/+4L2vXXHf63Yt2OzErP0rCa78XmPglvaeYrLup9 , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T1S 站位 1788/uutix_68張/Block C/20250227164433882196.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwwwlzucmCgOnhDxPpnpYQF59d5fNcmOfC4NdDLBcRnq5gSq3aIfjrp5byOOqqpah1GWSRH3VPF1M1EY352ucnpkpISKwsv2MtrWCV2mKePwhRQo , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T1S 站位 1788/uutix_68張/Block C/20250227164433882183.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwwwlzucmCgOnhH0Z5/lNl4qpNaFel7DiBgaMxwxq81yd1Pi37wqpYOsXe6MLXukF0tX6pvRocrsTj1T+0ITBzYmCzjMasqXRgtfXZ/eZC3JbFZm , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T1S 站位 1788/uutix_68張/Block C/20250227164433882187.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwwwlzucmCgOnhHwOZjiZFcr9IVb1k6fJ65l5rPFNPTjT7UHR4ZGinGoZeqwiHoacKvOwCazV2kQV3kXB1x5EvPZXtV4/bMqyYt7NWfe/Y1ZvQJR , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T1S 站位 1788/uutix_68張/Block C/20250227164433882193.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwwwlzucmCgOnhD0apjlNl4u8ITVklZKuERDTEiu7b7o7wM8TaF8kRHinie1pxMH2xtk8ft9OSUcT2ZJPIi20hYZm0pUXYy/xrvhZSmBxlExrmhT , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T1S 站位 1788/uutix_68張/Block C/20250227164433882179.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwwwlzucmCgOnh7+bs+zNwQoo9C24RSgE2dqXQuiBuvOqEVh+xzgxzkANcRdJwJt8Ge+U9+Beaoke6Io2WpojU9j3HmcZO6rue1L2JCcb+4r7KuZ , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T1S 站位 1788/uutix_68張/Block C/20250227164433882192.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwwwlzucmCgOnhD1Z57iNQQtpNMy4DiX81faeFdu9D/lT697/5mWI4iJHFoNAlEA7b7FMIxfJZzC3NouPVUbzo4rlhgiPOI/lE5HCMK/ev7ijgwg , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T1S 站位 1788/uutix_68張/Block C/20250227164433882186.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwwwlzucmCgOnhHxOci0Y1J9o9KpHYkS9L991le1OuGT1eHjVOer5bFCZzC3hfy2KNiYkOZdhwtXRmlm6fGz1AAEb1Yojxxj/+zCYV+zi/ThUY6X , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T1S 站位 1788/uutix_68張/Block C/20250227164433882190.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwwwlzucmCgOnhD3Os/hM1559ITYD2WYoDf56Mzjr44MtNd+YPQosDO//AYYJuTREfeL08bh1AZNjLx+2H3eJgYjUzVYmTmWsMGlIy+mS9MRPqA3 , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T1S 站位 1788/uutix_68張/Block C/20250227164433882184.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwwwlzucmCgOnhHzOsrmZlJ5pNTYXZjgMh7QVdhowGphsC9Vqx5D+cnjEk2NoFGml4+yxps7mb7aJ/3bEK0/lLHfCwCnk3gSPE15EFjkqZx4Ljl5 , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T1S 站位 1788/uutix_68張/Block C/20250227164433882185.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwwwlzucmCgOnhHybM+zYQV6o4IdM1F+4vbHtp1MGm1avmvhTrVNr1Uej6mAM7qd4CpvcVzSdlmy6zSke+1W8BaMWU3DqP/rq+3imq638+gOQCC3 , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T1S 站位 1788/uutix_68張/Block C/20250227164433882191.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwwwlzucmCgOnhD2PMzgM18voNEBxZ23j6BwL6NxOXcEWVRtQ+u3qF/Bi11Vl4FxljxStDG7HUAZT9olMD/snV+tUfZ+JWKwWxATv/vcfEkV9DQ7 , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T1S 站位 1788/uutix_68張/Block C/20250227164433882188.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwwwlzucmCgOnhH/bcviZ1MipIKseoexfQgZmRnrrKKEYtm5S3FfhIPCtTZtcKbjRlFtAfMsbnq46bASwDqLkoUwQ+YNCLAUVsP/wnve7e7rGp1u , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T1S 站位 1788/uutix_68張/Block C/20250227164433882189.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwwwlzucmCgOnhH+PcvgMAV9+oPFqLxYED4/Cr/f8rv/UptZB5D0gc1Ditv+2F6lWG3uSMnwHlDVBtUS9d8m3UG/qBCYhAtBtQQZpXEbWcA660XS , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T2M 坐位 1388/uutix_56張/20250227182523123032.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI2lt8hYGiSv8TTzMxITZkp0leZbsBcXV0V5OJSoHUaUbo2OKu8h/n6NIYMRpY8gv/2thtfyGEGdO68NIXOD7EjcG/mt0TuASum/LRcJB9U/N5m , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T2M 坐位 1388/uutix_56張/20250227182523123026.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI2lt8hYGiSv8XXzMhDRMtzhVyKVBOtAWJrqft89mfhbtrOOQqtypLM0HEseUTnhPNr3V1659s/h1IRzaKWO0R+IHiXfvOcJQrVV3wzYxUJy9CX , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T2M 坐位 1388/uutix_56張/20250227182523123027.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI2lt8hYGiSv8XWnc0bGssl0AYtYs1iVRbxwn3oTDItyJZYZMmWZdcWBmGXrz62RhvZFcL27R4H+ymToQDx7dwBjdqlUtb2ILGSPcfsHfMIuu+Q , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T2M 坐位 1388/uutix_56張/20250227182523123033.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI2lt8hYGiSv8TSmMYeTcgp2FXgH6gwf+gjh0+ePlxT74bjsmRskJCJc2bCZEorEu1FGg52tYzrmffO245IM7IOBB1e2di/64+JQ0V6NNoPa8ZT , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T2M 坐位 1388/uutix_56張/20250227182523123019.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI2lt8hYGiSv8bYwZ1LTp0igweDvMexbTVMW7iVvFwQUYfhjobAeiWwnn8LzzpFg+xU5QaAq30h4zsLyWl2MeQsmVt3K8dRYkhYExMlrNF7TU9F , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T2M 坐位 1388/uutix_56張/20250227182523123025.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI2lt8hYGiSv8XUwcxLGcQh010PwvMS0npYlkIh9tZ2CpMjt26yMQxUJsW5q3KRdlvY/nOOP9rz9DLHNVZCCki95VRcHNcMrlUgV52uAD2e5FX2 , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T2M 坐位 1388/uutix_56張/20250227182523123031.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI2lt8hYGiSv8TQm8pMGMV2hFxqkM3EMYBcDiZxPWi5FrXbXAQ0JdpP8YzIF7d29H90BWnFf/yrIblkqufU7oTtqB6BX9vsiuKMec6ws1kTPj4A , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T2M 坐位 1388/uutix_56張/20250227182523123030.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI2lt8hYGiSv8TRmppPSJ9y1gMjqcEXRStvIu6oI46H9BS+Gfx48V2q2W7d79jh50olVYXzK984YVtcZ/SNbTDPs4xD/C1KeUU5d7zTi0+yhRrO , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T2M 坐位 1388/uutix_56張/20250227182523123024.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI2lt8hYGiSv8XVzJ0cHsQm1FVI6ovGnmTgacxvQsvKcYwLHA5klDd59tnxjHcUTz33dGJyu7YexfRSzSbEceoPZ25wTCjxhEy2VYbLHIrJRH/+ , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T2M 坐位 1388/uutix_56張/20250227182523123018.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI2lt8hYGiSv8bZwZ9JTM112V0k4fL1XwnLqHyVl2zEpnOOHY0ft9HArc+/kmvAwxwVXNLu054xqIoIt7aD9yR+C/P4RSG5v4ji1VAzJJ9cyhZ5 , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T2M 坐位 1388/uutix_56張/20250227182523123020.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI2lt8hYGiSv8XRz8dJSs9xg1f1TKcARDccBvZdceQ05IZcw1qF4FRAmJ+glrcEZA/pvUN/zV+3p0mZMRibKpoZSvKYq3wSQDhNfKPWhDYN0z4b , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T2M 坐位 1388/uutix_56張/20250227182523123034.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI2lt8hYGiSv8TVwJ1LHp8n1VHrZMdJP3v/1fytmvGUDzcqAtFXCcQAESo4DSy+p7DxN+4r7k23AXkrUhM2JpXtzAX5EokPM7NjfpewNXYehtKm , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T2M 坐位 1388/uutix_56張/20250227182523123008.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI2lt8hYGiSv8fZwcZKGZ911QfB7sNjzLj1XCFymX0Rk2tjuKvUpVNp+w1VZslJ9U2EqDnZlSPQaXCDJEkVqI+vwnJ6JWKp+LeA0iQCHlcsQ9EQ , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T2M 坐位 1388/uutix_56張/20250227182523123009.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI2lt8hYGiSv8fYn8lDH8x01lYCEzwximoRf9NByaETPGFt0O6NFgIsZht11V45NwFbTOYNlBIpUe+AZ0eb4xvSDgeyP89iHCU5gzwoyTTS5rHB , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T2M 坐位 1388/uutix_56張/20250227182523123035.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI2lt8hYGiSv8TUm5tMRMwpg1YrntRX3PSsZUZVZqN5inaWLrvYT+1CcF7571ZRsB1IrjYqlSUERZ1wToBYXaIdZ9GNztHi76do/HPPoVarrUzl , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T2M 坐位 1388/uutix_56張/20250227182523123021.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI2lt8hYGiSv8XQms1LSsVy0lZoFP6fXmtmjIvbwyzl06GzuZMuZ06/oiLN/TL7s+PYAqgKKi6HAPHAhw02aufcJonzrsoetb+KxH6u8EKPg9e3 , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T2M 坐位 1388/uutix_56張/20250227182523123037.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI2lt8hYGiSv8TWycZCTs520Fa7+noZgWu7Bpw2AWWDQPCGd4lIlMlyxpF+diztth2az0V8Ttp/iz0etOJ4F4O6JJiUjqqZSsiK+nBJwQkjwrk0 , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T2M 坐位 1388/uutix_56張/20250227182523123023.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI2lt8hYGiSv8XSm8lPT8V20VXF6OpNIbMhJoivPqHKziO8Djw9QpszA8fkYcBdMucigQ11/G3RqhlR/99S+YfDBzUTJNtSpBizXjwdWwVsZOc0 , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T2M 坐位 1388/uutix_56張/20250227182523123022.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI2lt8hYGiSv8XTmJtJRZomglG/xnA9e9Gcd4Mvuv0zi5E1qwfCpg913ooAvGpG9ECMB6K64A91keznv5YdAkSFW+jfIkbta0DeJYaWJl52TH/4 , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T2M 坐位 1388/uutix_56張/20250227182523123036.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI2lt8hYGiSv8TXy8kbHp0ghVLi93m5qybnJwhqg34Z2M4LrjxjcYzb14kdNpifuuij0y14bqW8z/sH0Spq3oT/GmTvEa5E+520euWjG/e6rf8b , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T2M 坐位 1388/uutix_56張/20250227182523123051.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI2lt8hYGiSv8LQnMkcRMkl2AfZe+yUeGY1sqTv6hB9mR5+4vgh3bPnCh3yc674paeDa5sXxmIK46gjhdlgitkgSjnwgq4K11oOx8NecQFdGhVA , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T2M 坐位 1388/uutix_56張/20250227182523123045.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI2lt8hYGiSv8PUmp0cGJ0n0VHJjEqwxAbpgULZxNkcFIssZMXgttXQVSe2KR2q4zk9HhHhGLJslOyDisi8tJTThtUDP7GtPoZVJI/pEokW7FJB , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T2M 坐位 1388/uutix_56張/20250227182523123044.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI2lt8hYGiSv8PVys8eHp8h0AZahVPt8IQtZfM+N7PuP1kt19bDYq/ht5BhXF15udfV0UoLocdXtZhCqHSKnNk/zfa0t14XJLYJFQg7veG6OAFc , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T2M 坐位 1388/uutix_56張/20250227182523123050.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI2lt8hYGiSv8LRzc9LRJ1001EfL169SIoYtE7PAHpGa8o/JA2OZKnmbS7NjhODnjTlQg+wUvCUHkH/Kk3o+BMWOHiM5tZ3Z5QjJzAM5cOEmfDI , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T2M 坐位 1388/uutix_56張/20250227182523123046.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI2lt8hYGiSv8PXyspITJ52hQMmFF/sYa9Btg6/nSumVtzd29hkFx+4NND2dr4q47uh9luWYh2SzrptPIa0oRfG8Z00JDJrCIAXEXQgWYun4661 , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T2M 坐位 1388/uutix_56張/20250227182523123052.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI2lt8hYGiSv8LTzsdKTcwg01YfRai5BB86lKw/lL+aB2hE0mlnV4DSg6pOWPHZnPmOKPzVj8GZGzkjDm+GjqhrpZ2XYIfActnXL9xg7pRQL9Pa , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T2M 坐位 1388/uutix_56張/20250227182523123053.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI2lt8hYGiSv8LSn85JTM111FWDh/hzs5CpkuKoLEZ1fV9F3qIuc8TiTugg+4Z03EuknzzdzzG2y4U+i8ZelNEkJeurHIuCtHUOlQMPgstX7uwr , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T2M 坐位 1388/uutix_56張/20250227182523123047.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI2lt8hYGiSv8PWyMkbRZgp1lVvEH4qQMjwRpgq/hSCMQscqPeHC0o2DxwSrjToVtVyuiV0t14uR96MSzg//02E7/HI7mGqSrmyf3k9D8LCH3hC , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T2M 坐位 1388/uutix_56張/20250227182523123043.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI2lt8hYGiSv8PSn8pLGc4p1FVqU1DdOPxaOcnOhGzdW/qKn9Padai4SU2ZXcrvOLLz7SayroZnnoBI04MPbuYZ84+QIgi/R9MHLT5CNDzPj9lY , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/uutix/Mar 23_T2M 坐位 1388/uutix_56張/20250227182523123056.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI2lt8hYGiSv8LXzMdOH50j2FCo4j/49nvQBoYvJ6s3ihoix+duSbRTE0FltkweHs0G1oKNaj2o2hcC6o8wKdPBTEy/T9FwMMFq6mgt2zca0NBY , seat_info = 未解析出座位
